                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    160,                0.46932,                0.32864,                0.92654,                0.85761,                0.85021,                0.88007,                0.73139,                0.59968,                0.39939,                0.96028,               0.004753,               0.004753,               0.004753
                    161,                0.47143,                0.33177,                0.92486,                0.86851,                 0.8478,                0.88088,                0.72978,                0.60157,                0.39465,                0.96306,                0.00472,                0.00472,                0.00472
                    162,                0.47169,                 0.3363,                0.92402,                0.86561,                0.85398,                0.87788,                  0.729,                0.60333,                0.39511,                0.96338,               0.004687,               0.004687,               0.004687
                    163,                0.47523,                 0.3422,                 0.9345,                0.86745,                0.84412,                0.87841,                0.72939,                0.59839,                0.38979,                0.96033,               0.004654,               0.004654,               0.004654
                    164,                0.47622,                0.33562,                0.92556,                 0.8477,                0.85998,                0.87955,                0.72673,                0.59596,                0.38444,                  0.958,               0.004621,               0.004621,               0.004621
                    165,                 0.4681,                0.32847,                0.92652,                0.85733,                0.85462,                0.87859,                0.72661,                 0.5962,                0.38235,                0.95718,               0.004588,               0.004588,               0.004588
                    166,                0.47879,                 0.3556,                0.94926,                0.85429,                0.85261,                0.87664,                0.72746,                0.59937,                 0.3844,                0.96221,               0.004555,               0.004555,               0.004555
                    167,                0.46603,                0.32291,                0.92037,                0.85577,                0.86162,                0.87988,                0.72729,                0.59734,                0.38827,                0.96304,               0.004522,               0.004522,               0.004522
                    168,                0.46691,                0.32464,                0.91953,                0.86203,                0.86198,                0.87885,                0.72854,                 0.5955,                0.38222,                0.96244,               0.004489,               0.004489,               0.004489
                    169,                0.45903,                0.32109,                0.91808,                0.86454,                0.85659,                0.87904,                0.72852,                0.59455,                0.37821,                0.96183,               0.004456,               0.004456,               0.004456
                    170,                0.47135,                0.32865,                0.92589,                0.86643,                0.85442,                0.87727,                0.72883,                0.59526,                0.38078,                 0.9613,               0.004423,               0.004423,               0.004423
                    171,                0.45371,                0.32549,                0.91951,                  0.893,                0.83175,                0.87364,                0.72603,                0.59744,                0.38445,                0.96248,                0.00439,                0.00439,                0.00439
                    172,                0.45277,                0.31793,                   0.92,                0.87239,                 0.8503,                0.87188,                0.72648,                0.60031,                0.38879,                0.96329,               0.004357,               0.004357,               0.004357
                    173,                 0.4547,                0.31841,                0.91969,                0.87207,                0.85127,                0.87283,                0.72754,                0.59609,                0.38795,                0.96011,               0.004324,               0.004324,               0.004324
                    174,                0.45622,                0.32273,                0.91834,                0.86767,                0.85441,                0.87348,                0.72859,                0.59648,                0.38922,                0.96108,               0.004291,               0.004291,               0.004291
                    175,                0.45379,                0.32798,                0.91697,                0.86595,                0.85724,                0.87516,                0.72844,                 0.5966,                0.38924,                0.96089,               0.004258,               0.004258,               0.004258
                    176,                0.45138,                0.31748,                0.91699,                0.88392,                0.83428,                0.87503,                0.73089,                0.59681,                0.39202,                0.95973,               0.004225,               0.004225,               0.004225
                    177,                0.45462,                0.31799,                0.91924,                0.85861,                0.85747,                0.87645,                0.72892,                0.59797,                0.39215,                0.96145,               0.004192,               0.004192,               0.004192
                    178,                0.44943,                0.32368,                 0.9199,                0.87808,                0.84111,                 0.8782,                0.72928,                0.59879,                 0.3903,                 0.9619,               0.004159,               0.004159,               0.004159
                    179,                0.45037,                0.32096,                0.92086,                0.87388,                0.85098,                 0.8809,                0.73051,                0.59811,                0.38964,                0.96038,               0.004126,               0.004126,               0.004126
                    180,                0.43993,                0.30931,                0.91422,                0.87943,                0.84278,                0.87989,                 0.7301,                0.59855,                0.38739,                0.96135,               0.004093,               0.004093,               0.004093
