                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    158,                0.61493,                0.43496,                 1.2238,                0.85655,                0.85401,                0.88012,                0.72031,                0.85438,                0.55787,                 1.3064,               0.004819,               0.004819,               0.004819
                    159,                0.63022,                0.42851,                 1.2369,                0.87075,                 0.8489,                0.87967,                  0.718,                0.85378,                0.55467,                 1.3024,               0.004786,               0.004786,               0.004786
                    160,                 0.6157,                0.42337,                 1.2397,                 0.8798,                0.84227,                0.87993,                0.71986,                0.86023,                0.55454,                 1.3062,               0.004753,               0.004753,               0.004753
                    161,                0.61604,                 0.4251,                 1.2371,                0.88261,                0.84025,                0.88081,                0.71961,                0.86317,                0.55443,                  1.304,                0.00472,                0.00472,                0.00472
                    162,                0.62523,                0.43188,                 1.2431,                0.87885,                0.84244,                0.87932,                0.72083,                0.86779,                0.55635,                 1.3021,               0.004687,               0.004687,               0.004687
                    163,                 0.6266,                0.45008,                 1.2599,                0.87885,                0.83687,                0.87925,                0.72156,                0.86646,                0.55559,                 1.2993,               0.004654,               0.004654,               0.004654
                    164,                 0.6282,                0.43688,                 1.2454,                0.87818,                0.83528,                 0.8772,                0.72077,                0.86671,                0.55001,                 1.2985,               0.004621,               0.004621,               0.004621
                    165,                0.62092,                0.42745,                 1.2478,                0.87226,                0.83667,                0.87495,                0.72247,                0.86197,                  0.546,                  1.298,               0.004588,               0.004588,               0.004588
                    166,                0.63232,                0.48342,                 1.2716,                0.85768,                0.84994,                0.87695,                0.72229,                0.85535,                0.54718,                 1.2974,               0.004555,               0.004555,               0.004555
                    167,                0.61568,                0.42254,                 1.2363,                0.86437,                0.84898,                0.87528,                0.72069,                0.85216,                0.54755,                 1.2958,               0.004522,               0.004522,               0.004522
                    168,                0.61861,                0.42265,                 1.2297,                0.86483,                0.84447,                0.87475,                0.72118,                0.84976,                0.54662,                  1.298,               0.004489,               0.004489,               0.004489
                    169,                0.60529,                0.41183,                 1.2314,                0.87473,                0.84223,                0.87754,                0.72064,                0.85247,                0.54665,                 1.2987,               0.004456,               0.004456,               0.004456
                    170,                  0.616,                0.43754,                 1.2313,                0.86761,                0.85042,                0.88017,                0.72141,                0.85106,                0.54869,                 1.2982,               0.004423,               0.004423,               0.004423
                    171,                0.60858,                0.42083,                 1.2361,                0.87213,                0.84216,                 0.8796,                0.71993,                0.85407,                0.55193,                 1.3069,                0.00439,                0.00439,                0.00439
                    172,                0.59494,                0.40993,                 1.2359,                0.87307,                0.84447,                0.87965,                0.72045,                0.84873,                0.54395,                 1.3037,               0.004357,               0.004357,               0.004357
                    173,                0.59994,                0.41267,                 1.2297,                0.87424,                0.85045,                0.88189,                 0.7233,                0.84731,                0.54288,                 1.3018,               0.004324,               0.004324,               0.004324
